tweet	sentiment	description	lon	lat	date	number
@ahmadaa @cam as long as you don't use it as a pocket camera!	trust	 submission optimistic crafty optimism acceptance 	-156.284167	20.757565	2014-09-28	176
@airtelnigeria please do something to your network service cant broswe since yesterday just have to tweet on someones phone	sadness	 ignored hopeless useless unhappy awful broken 	3.354659	6.656032	2014-09-17	177
@akasnow_ how your phone cut off but you seen it ? i taught him that.	sadness	 ignored useless devastated ashamed undecided invisible 	-85.631869	42.929379	2014-09-15	178
@alanap_99 don't go on my phone then. you've learnt you lesson 😂	sadness	 broken devastated broke awful embarrassed 	-2.064767	49.209331	2014-09-05	179
@albieeee back in the day i did 😂😂😂 my phone has been purified	sadness	 nostalgic ashamed hopeless sadness 	-112.076073	33.491805	2014-09-02	180
@ale1993_ag fuck you asshole i need to charge my phone is only 70 percent fml	anger	 pissedoff anger mad rage offended irritated 	-98.378059	29.417421	2014-09-29	181
@alex_c_evans @ee reboot the phone .... mine does that regularly ..... its a pain but usually clears it	disgust	 awful blah defeated horrible rough 	-0.81437	52.408602	2014-09-18	182
@alexangelo you were awesome!!! to bad my mom's camera didn't work 😒	joy	 fantastic loved fabulous joyful glad 	-81.677473	41.498578	2014-09-10	183
"@alexmthiyane @sanda_nezwe @mandyngcece @ndlindlos #indaba i will get through today, i will phone with 2 phones, its #openlinetuesday"	trust	 confident optimism secure optimistic determined 	30.85929	-29.9824	2014-09-30	184
@alexpetakas @drewolsonmke sorry. 3/4. my phone can be dyslexic.	sadness	 awful unloved broken helpless regret embarrassed 	-82.795034	40.755106	2014-09-05	185
@alexwoood97 i told them on the phone i won't do it if none of my friends are 😟😟😟	sadness	 ignored unloved embarrassed regret hopeless betrayed conflicted nostalgic 	-1.39764	54.895553	2014-09-28	186
"@alexwzxv my class started today and i need an id, it's a special curriculum course for smc students for computer science"	trust	 honored appreciated professional crafty optimism 	-118.46788	34.237947	2014-09-04	187
@alina_paik help me how do i login to that computer thing for english	sadness	 undecided hopeless useless challenged unhappy helpless 	-96.918732	33.017561	2014-09-26	188
@alisshawolff i was on the phone with jarred and wondered why he wasn't answering me anymore and looked at my phone and it said alissha 😂😂	sadness	 embarrassed unloved useless regret ashamed 	-79.726312	39.926755	2014-09-06	189
"@alkifox lulz hey, laptop is messing up. cant get on irc till i hit philly in the morning."	anticipation	 focused needed anticipation anxious undecided 	-75.683938	40.105542	2014-09-02	190
@allis0n____ i've already delete everything off my phone. it still won't let me.	sadness	 useless broke devastated hopeless trapped 	-80.64881	28.078615	2014-09-17	191
@allisonn_elise my dads stupid piece of shit phone wont let me reply to yoy	anger	 pissedoff furious angry rage mad irritated 	-85.759857	42.898149	2014-09-29	192
"@almostfrazzled i just saw it tweeted there, panic over. definitely the worst camera shot !"	disgust	 horrible disgusted awful terrible ugly embarrassed devastated conflicted ashamed 	-4.264887	55.867256	2014-09-19	193
@aloeveralim serious?! omg i didnt know. but i heard like there's timer camera now	surprise	 surprised shocked impressed strange surprise 	103.858163	1.326125	2014-09-19	194
@always_hoopin0 @dynofaith29 give her phone back i need to talk to her	sadness	 ignored sadness down unwanted invisible unloved 	-96.576505	32.857206	2014-09-10	195
@alyssa_rose73 you just sound so fucking stupid. 😂 stop hiding behind a phone little girl	disgust	 ugly disgusted terrible gross cheated 	-121.252307	38.665753	2014-09-05	196
@alyssatweeets @emily_is_lame @itsreallyal i want a phone case from the phone case fairy✨	sadness	 unloved ignored hopeless unhappy down useless 	-73.519586	40.704848	2014-09-26	197
@amandaksoth it was so embarrassing ! haha i was going crazy blowing up his phone cussing him out.	surprise	 impressed surprise naughty surprised strange 	-118.171414	33.776752	2014-09-27	198
@amazonuk where are my phone cases pretty pissed off now 🕓🕣😠	sadness	 upset nostalgic incomplete awful unwanted 	-3.529545	50.464452	2014-09-30	199
@amberl818 @melrrrroko why arnt u picking up the phone amber..😡😡😡😡😡😡😡	sadness	 embarrassed neglected useless unhappy unloved 	-83.21105	42.24927	2014-09-22	200
@amberstclare12 coffee...and staring at a laptop screen with bleary vision ..whilst  typing ;) hope you feel better soon.	joy	 privileged productive relaxed peaceful optimistic alive fabulous joy calm 	-78.795494	38.030085	2014-09-28	201
@ambsparamore ignorant tweet but no answer ur phone #thanksfirurhelp #bitch	sadness	 ignored betrayed pained regret incomplete unloved 	-4.247016	55.451566	2014-09-13	202
"@ameliasglimmer definitely, my phone has a starbucks locator app. 😊😉😁"	sadness	 trapped ignored helpless useless devastated 	-95.504248	30.081866	2014-09-24	203
@amerikyn_dream 😘😁😁 sorry i really doesn't text any body back after  my phone updated	sadness	 broken embarrassed ashamed broke regret sadness 	-84.321747	33.532563	2014-09-18	204
@amesayit @aliciaprogreen i don't have any on my phone with u in😩	sadness	 unloved ignored ashamed broken hopeless useless 	-1.989732	52.54477	2014-09-06	205
"@amnssasulaiman if only you had a phone for me to text you huhuhu, oh damn thats good 👍"	sadness	 ignored unloved helpless useless hopeless 	101.585018	3.174677	2014-09-15	206
"@amyjulissaa but i have no computer! please amy, if you do this for me. anything you need i got you."	sadness	 unappreciated devastated hopeless broken upset 	-95.659474	29.660532	2014-09-17	207
@amymariamthomas yeah my phone says partly cloudy and 80% humidity 😩😩😩	sadness	 unloved neglected embarrassed ashamed broken useless 	-74.403721	40.502146	2014-09-16	208
@an33la stay in bed phone someone downstairs to bring u food up lol	sadness	 conflicted miserable lonely unloved helpless 	-2.024476	52.609529	2014-09-14	209
@anadonuts @joeyxcv i can't see the vedio my phone won't let me idk why	sadness	 unloved broken devastated upset hopeless incomplete 	-118.195303	34.02111	2014-09-02	210
@andrewdeyoe i just got so confused as to why my phone was vibrating so much.	sadness	 embarrassed overwhelmed ashamed confused depressed 	-122.507557	45.500769	2014-09-22	211
"@andwhotfisgrizz naw i missed u, i losted ur number cus i got new phone..smh"	sadness	 pained embarrassed ashamed unhappy trapped undecided ignored 	-86.884302	33.44863	2014-09-06	212
@andy_monty18 @thisishm @chris_garside @georgepickford @marksparkyirwin my phone died and i had 19 twitter notifications 😳	sadness	 devastated ashamed grief unloved broken 	-1.693131	53.863323	2014-09-07	213
@anewnez @mlg yeaa iight probably some dumb ass computer game. these chinese niggas get paid for playin games for no reason	disgust	 dumb terrible cheated shame stupid 	-95.215902	30.058058	2014-09-03	214
"@angiemelchiade remeber when we used to talk on the phone, and have convos about boba"	sadness	 nostalgic unloved ashamed ignored betrayed sadness 	-80.213371	26.680844	2014-09-19	215
"@anissuhanna happy birthday awk, may allah bless you always and a new phone perhaps :)"	joy	 optimism peaceful special jolly loved joy kind appreciated hope 	102.300984	2.262172	2014-09-22	216
@annatheforager that one was in my phone not sure why. he has his own pinterest board.	surprise	 surprised impressed shocked strange surprise 	-2.09266	53.626984	2014-09-06	217
@anneberner74 @apachegirl64 @ld4334 @girlmeetgrill @danipope3 and he's there i saw him for a split second yesterday on my walk no camera ugh	sadness	 ashamed unloved devastated embarrassed ignored 	-91.269135	35.296897	2014-09-24	218
@annemparker i love my android phone and have fallen out with my works iphone.	joy	 lucky relieved content inlove satisfied joy 	-2.347579	53.779733	2014-10-01	219
@annicolepural happy birthday!!!!! check your ig and your phone!!!! hihihi. i love you! >:)<	trust	 hope honored pretty safe admiration 	120.972311	14.628781	2014-09-20	220
@annikadegenna plug it into your computer and do it through itunes. you won't need to delete everyhing	trust	 acceptance optimistic empowered optimism confident stuck 	-118.869746	34.227153	2014-09-29	221
@answarner please turn your phone off we are about to take off...	anger	 rage pissedoff bummed furious anger frustrated 	-157.944316	21.334748	2014-09-17	222
@anthonysicilia it was on my phone that i lost in a swamp😩 i'm bummed it really never got old lmfao😂	sadness	 embarrassed devastated ashamed nostalgic hopeless 	-73.869444	42.688062	2014-09-13	223
@aoibhinnnid hahaha fair enough:// my laptop wouldnt even let me call you and im having to tweet from my 3g so skype is fuvked atm :(	sadness	 betrayed useless unloved down sadness hopeless broke 	-4.171704	57.688004	2014-09-06	224
"@aoifewalsh3 phone went dead gal,yeah i'm going unfortunately, just want to sleep.. do you need a lift?"	sadness	 down upset conflicted alone broken 	-6.330947	53.314712	2014-09-24	225
"@apasztor82 my phone says 3 tonite, maybe i'll go plug my truck in"	sadness	 undecided unloved devastated broken hopeless 	-82.115656	42.945678	2014-09-19	226
@apple i tried to setup an appointment with a technical resource as requested in the store but you couldn't do it by phone or in your site	sadness	 useless unhappy helpless hopeless embarrassed 	-122.11992	47.668843	2014-09-24	227
"@appleamberuk @appleshits get yourself samsung s5 or note 4 -better battery, screen, camera and 2 year warranty"	trust	 amused kind trust empowered optimism 	-1.60811	54.94931	2014-09-17	228
"@aprayerforrain  participate in the #bhopalmovietrailer contest to win smartphone, tablet and loads of merchandise"	joy	 fabulous delighted alive fantastic special 	85.829948	19.799909	2014-09-18	229
"@aprayerforrain  participate in the #bhopalmovietrailer contest to win smartphone, tablet and loads of merchandise @biswajeeta :)"	joy	 fabulous special welcome blissful delighted healthy pride pretty safe 	85.829736	19.800688	2014-09-18	230
"@aprayerforrain  participate in the #bhopalmovietrailer contest to win smartphone, tablet and loads of merchandise @style_icon13"	joy	 fabulous fantastic special blissful welcome delighted 	85.830254	19.800978	2014-09-18	231
"@aprayerforrain yesshhhhh we can do it... @ashishswag  join  #bhopalmovietrailer contest to win smartphone, tablet and loads of merchandise"	trust	 confident stuck hope pride motivated 	85.83018	19.801113	2014-09-18	232
@arcticxhemmo my exact thought after they give me an ipad without appstore and camera	sadness	 unloved betrayed useless unhappy alone hopeless 	114.251281	22.266657	2014-09-18	233
@argos_online i'm having the same problem again of being on the argos website on my laptop and it's bringing up the mobile site.	sadness	 useless broke hopeless unhappy trapped 	-0.788837	54.247464	2014-09-08	234
@ariane_rivera my tweet never sent. you're getting a new phone?	sadness	 unloved betrayed neglected hopeless embarrassed 	-115.051961	36.147355	2014-09-20	235
@ariannasalgado2 @chasitybarbour @snapchatprobbz yall had my phone going off in lecture hall	joy	 cool accomplished productive satisfied chill 	-77.364561	35.605415	2014-09-03	236
@artnotfound  no but i need to. literally down to use that vintage camera	sadness	 conflicted depressed upset broke embarrassed sadness 	-74.005942	40.714916	2014-09-27	237
@artxofficial i dont even like u2 no wonder i have no fucking phone memory	sadness	 discouraged betrayed broken ashamed useless 	1.222442	52.618117	2014-09-10	238
@asdaserviceteam still no response when calling. surely a customer service team should answer the phone #asda #customerservice	sadness	 useless ignored unloved unhappy awful 	-0.760495	51.999888	2014-09-05	239
@ashleighh424 text me i don't have ur number in this phone :(	sadness	 unloved invisible unwanted ignored upset devastated 	-97.473245	35.658606	2014-09-24	240
"@ashleybashley17 nothing wrong with change, have you ever used an android phone?"	fear	 unsure spooky afraid suspicious insecure 	-75.728315	39.677092	2014-09-26	241
@ashleyfayte_ yes had this phone for two years!!! time to upgrade girllll	anticipation	 pumped ready stoked hopeful optimistic determined motivated 	-87.599536	41.774357	2014-09-18	242
